f0,f1,f2,f3,f4,f5,id
1.1805824,2.4325683,0.9475602,3.7757897,-5.644772,-5.490268,982
-0.71686494,2.8551562,4.609494,2.812363,-5.294373,-5.228989,1920
0.730074,1.1663078,2.6826622,3.516473,-4.8484726,-4.8061275,3215
0.9135508,3.379966,2.9625642,-0.099871546,-4.066289,-4.173564,3681
2.2080162,0.21633536,3.6990192,2.218952,-5.0988297,-4.931421,3068
-0.08268991,1.1971344,2.484685,3.581562,-4.2896433,-4.214223,2233
-2.6213522,1.2938638,3.800917,4.4307923,-4.6975822,-4.8287463,1126
2.9142876,-0.66309553,1.4047009,3.287922,-4.2724795,-4.4144125,2848
1.6376125,1.7506593,2.0941007,1.645793,-4.3027134,-4.1567974,184
1.6221112,3.5356991,1.529811,2.7216353,-5.5049124,-5.8500247,3250
0.67804056,1.8160001,0.50184333,5.802049,-5.189673,-5.280513,1965
3.5285783,1.9734365,1.9754652,0.55864054,-4.512988,-4.5270486,1338
1.5923468,4.542981,2.2472496,1.3240448,-5.011365,-5.111899,573
3.955204,1.2788181,3.1386235,1.0683517,-4.6834054,-5.0063124,2215
-0.043382984,2.800184,3.25328,2.1060007,-4.139817,-4.467242,2109
3.1556444,-1.0107408,1.0417148,4.238037,-3.949273,-3.9116473,1100
-2.39629,2.8254335,3.0147774,5.0191283,-4.5682783,-5.0625114,10
2.520003,1.9896933,3.342753,1.469135,-5.0521708,-5.530291,1943
2.503242,1.2421173,2.3349755,4.176094,-5.700573,-6.0178905,536
-1.8274113,1.963362,3.9027174,4.863502,-5.219315,-5.950718,2250
1.4273312,2.0027592,1.1560231,2.505423,-4.197182,-4.045394,1594
-0.63493687,2.580564,3.109608,2.574788,-4.1948996,-4.3380604,2681
-0.3327342,1.6994133,3.6234362,1.8477283,-4.502124,-4.4316006,1145
-1.2792678,4.862602,3.1069276,2.2513783,-5.222993,-5.132888,1906
-0.027134951,2.9361374,2.9841535,2.1553955,-4.7277694,-4.686965,2068
4.1950183,0.09384045,2.1296947,0.29258198,-3.7756846,-3.697586,2560
1.9251584,4.7644644,3.4679453,0.9776339,-5.9772315,-6.2343616,959
2.2960372,0.73308754,3.4085114,1.4201025,-4.5535073,-4.309889,206
-1.1840843,1.6571532,2.0295699,4.568212,-3.9029944,-4.3611937,1751
0.95220375,1.7499524,3.4395003,1.5075365,-4.2907553,-4.5082397,2095
2.2072277,-0.6998484,2.2152982,3.3037956,-4.117086,-4.4340024,1380
4.277762,-0.7029932,1.6857306,2.2883759,-4.153731,-4.5271363,2444
4.690743,1.7238681,0.3423546,0.50689316,-3.953957,-4.507627,322
2.4339082,2.194942,2.4024885,1.4620867,-4.932539,-4.8495836,1569
-1.0386779,2.3503497,2.6051385,3.0824916,-4.316304,-4.2630396,2525
1.1208397,2.5268362,3.48471,0.06795982,-4.1354303,-4.660643,2893
0.6483879,2.1005194,1.5346192,2.2183704,-3.8394184,-3.9807222,2639
0.20287389,1.9182842,4.5243235,2.0962894,-5.172995,-4.905013,243
3.101328,0.4923988,2.937028,2.4598415,-5.2680483,-5.146002,1714
0.493708,1.9143498,3.1061802,2.5490758,-4.5244346,-4.7329464,2401
1.5384325,0.56589186,1.9579653,5.190445,-5.136875,-5.4249935,692
3.9321012,0.6410505,2.1761065,1.9413941,-4.218465,-4.66286,367
-2.467949,2.0589957,4.0944633,3.3071065,-3.8022466,-4.00103,790
3.603709,-0.45114252,2.0029562,1.8082926,-4.0234895,-4.284792,3444
4.0564823,-0.19162974,1.0172602,2.1464164,-4.1640444,-4.277041,179
0.92856306,1.3932153,4.19902,0.9332898,-4.1463304,-4.8359723,1732
1.8155715,2.391127,2.3779945,1.4351647,-4.854789,-4.659508,1998
-1.2567772,2.767426,3.902135,2.4758892,-4.502262,-4.585516,2427
1.3202213,1.2224616,2.0572252,2.0655944,-4.198401,-4.345752,341
0.99456924,2.2840297,2.063648,2.3107708,-4.1467285,-4.5321674,3095
-0.80961,1.6798464,2.76965,2.431503,-4.0013447,-4.196269,1616
2.270717,1.5048052,2.4171193,0.78698725,-4.171591,-4.4228754,1282
-0.27431124,3.2665064,2.3313708,3.3560154,-5.1161346,-5.139472,3401
2.241602,1.3923849,0.8999152,2.5271137,-4.546567,-4.3721747,1777
2.5506282,2.100773,2.6229582,0.24996415,-4.145422,-4.3356037,3893
0.44377443,1.0378851,2.6893263,4.390389,-5.100494,-4.7260785,3639
4.329408,-0.3511174,1.9371628,-0.17719588,-4.0874543,-4.0279627,2462
0.54354024,1.5436615,2.897798,2.6081855,-4.49825,-4.469869,304
-0.18194997,1.3644114,2.6188643,3.2255282,-4.2384815,-3.8426304,1653
0.6535569,0.3062468,5.1014247,2.1840816,-4.532816,-5.367966,3114
-1.2242106,1.686675,2.5724142,3.9907048,-4.4939637,-4.6076436,3957
-1.5050008,4.2306423,3.7942085,2.332185,-4.8263655,-4.9647427,1262
0.5527582,2.1599772,2.3893526,1.7061908,-3.7096305,-4.2846947,1819
2.2726257,2.7099433,3.2678866,1.4719222,-5.311199,-5.648291,2177
-0.4097492,0.5440738,1.5358382,6.4244013,-4.7768917,-5.1406584,2934
-0.062213954,2.5332565,2.943526,3.7251132,-5.336981,-5.6372128,611
0.76559585,0.13666171,4.5521016,2.1057696,-4.785308,-4.7063637,1978
5.203661,-0.37083897,2.6865344,1.389173,-4.605439,-4.864339,3151
0.33057487,1.6516842,2.682955,2.4300187,-4.16934,-4.1584234,285
0.5517733,1.1923658,2.9467127,2.9148743,-4.345601,-4.585083,1227
1.8427504,0.6569243,3.2041175,3.1530304,-4.9397736,-4.5002174,3912
-0.4078419,1.6817975,3.1226175,4.9554086,-4.842904,-5.2774014,2132
4.245815,1.1101242,2.6077745,1.146599,-5.0988607,-4.8931503,3369
2.9184165,1.6734598,3.1130114,1.6667066,-5.3337097,-5.61255,3580
1.7887257,0.858169,2.3477952,1.7855276,-4.0443316,-4.017479,654
1.958253,3.4610293,0.28248414,2.8880494,-4.501318,-4.989466,2114
-0.40582404,1.2558949,2.5747287,4.558757,-5.0963593,-4.9756484,672
-0.7052182,2.7389612,3.9572818,3.6853547,-5.262289,-5.993773,1039
0.20841254,1.3857719,2.5217857,3.565645,-4.4722366,-4.214954,2957
2.9900308,0.11614082,2.7496893,1.9351296,-4.360557,-4.480447,2369
-0.27932727,3.5824158,2.4862244,1.86156,-3.9111428,-4.3431435,1244
-2.3085368,5.001686,3.516066,1.940094,-4.914465,-4.897743,2580
4.054132,-0.023317283,3.325383,1.0989692,-4.0741925,-4.5636435,48
2.5025985,0.35739458,1.427015,2.7633636,-4.3592167,-4.581725,1695
0.7243646,1.2882649,3.3702357,3.5845783,-5.043621,-4.861229,2151
0.5517406,0.61730784,2.7390501,3.3887746,-4.38481,-4.3203077,2912
-0.8794527,1.6818403,3.0479367,4.233929,-4.53994,-4.6053963,637
-1.7299459,1.6042514,5.402406,5.172742,-5.655814,-6.653719,387
1.535722,1.8301023,2.6927066,3.9800549,-5.6503916,-5.726221,756
-1.334531,1.1201087,3.3068295,4.28,-4.234892,-4.401976,2873
1.4767708,2.0852492,2.7482255,1.713913,-4.2601843,-4.2497735,2030
-0.063001305,3.350485,3.212527,2.0152931,-4.870995,-5.125066,2836
0.5778207,0.23701215,1.287073,5.231573,-4.526573,-4.6676717,2075
4.379297,-0.49893686,-0.4008635,2.3526537,-3.2020168,-2.9029236,1346
2.1945198,0.8137813,2.4240568,2.6960573,-4.4407687,-5.0933847,429
-1.1356893,0.1787411,5.0753627,3.725328,-4.6340513,-4.806099,1797
1.7163142,1.2437121,2.215741,3.0217202,-4.9254827,-4.761829,1303
2.3214679,0.6665476,2.104102,0.9602862,-3.6278286,-3.7425687,2758
1.407525,1.1800709,3.0436738,0.51658916,-4.1499004,-3.735636,2389
2.3695369,2.458937,3.1888564,1.2873923,-5.337179,-5.67507,838
1.9942349,-0.09771091,2.236425,2.3386571,-3.6287777,-3.8034008,2331
-0.0011250637,1.8910457,3.4744537,2.0242414,-4.4292912,-4.543914,457
2.481873,1.6546563,1.6250972,1.653794,-4.06274,-4.4958334,2374
0.036217812,2.0744526,3.437575,2.7948945,-4.81452,-4.8879037,412
-0.8048498,2.183619,3.6476536,2.1246407,-4.190753,-4.162695,880
-1.5475613,1.8041228,4.3065915,5.558294,-5.3807616,-5.401197,1496
2.1024485,1.7649446,2.5514457,2.9500988,-4.5600033,-4.9710712,1804
3.6602786,1.3271097,3.2172062,0.18291485,-4.6586914,-4.981307,1047
-0.70167273,2.114732,2.8299844,3.5303094,-4.7447124,-4.953765,1841
0.92705876,2.7058299,3.1191394,2.0975306,-4.9613314,-5.3174744,1919
2.8878841,-1.8783363,1.8857734,3.0330749,-3.6721401,-3.6042767,2308
2.5267928,0.4486135,2.4620807,2.169227,-4.37851,-4.338748,2269
2.2470574,2.4262497,2.7255218,1.5738642,-4.679194,-5.075985,222
0.59990185,0.335103,1.4495655,5.0929914,-4.44667,-4.2979374,2501
0.43009284,1.8544389,3.1367178,2.6304386,-4.456977,-5.054347,267
0.22633892,2.432471,4.940997,0.76756227,-4.8768797,-5.1914806,3460
-0.06001329,1.2670618,1.4685528,4.6188464,-4.19401,-4.4910808,1632
1.0505438,2.8132315,3.0957177,1.0642948,-4.447239,-4.5660477,320
-1.9980322,3.614347,2.7194636,2.6449943,-3.9519138,-4.279538,34
-1.5415888,2.662437,2.666937,5.207639,-5.135294,-5.493079,1967
-0.297683,2.5189517,2.0093284,2.8661742,-4.084283,-4.136062,2168
3.2976215,-1.4172295,0.67760706,2.4866724,-2.9281554,-3.080741,71
0.24123284,0.84471333,3.3955448,3.4591572,-4.4638557,-4.735345,1922
-1.535448,2.7199528,5.2553344,2.1055071,-5.125058,-5.3207836,2294
1.0362049,2.088499,2.8068728,2.000372,-4.5478396,-5.164048,123
-0.6094412,3.58015,1.8119413,4.125023,-4.9203835,-5.0164146,960
2.070868,1.7455825,2.0799878,2.9572937,-4.6966085,-4.603907,2645
0.71288997,2.8680818,2.7215617,1.9846417,-4.7335367,-4.880813,166
1.9498004,1.4245015,1.3716978,3.9037488,-5.0463715,-5.249792,2600
1.444341,2.704642,3.6718376,1.7096357,-5.4330926,-5.815875,925
4.392246,0.47099903,2.328259,0.87839335,-4.5156393,-4.872259,1533
3.6512392,-0.076443404,0.882473,2.5750384,-4.227889,-4.400033,1576
1.6769748,1.0610292,3.9128082,1.1558669,-4.7828074,-4.5740967,1223
5.8744807,-1.2997359,1.2872041,1.437966,-4.090247,-4.11209,1266
1.6015612,1.0746943,1.3863474,3.8948832,-4.8029943,-4.6252375,2584
-2.6654966,4.1396894,4.5962605,2.4016697,-4.686822,-4.9916945,2155
-3.8112195,4.6982727,4.4419513,2.661451,-4.666043,-4.8485937,2916
4.488992,-0.6195106,2.396997,3.5731862,-5.158759,-5.461926,633
1.0917164,1.7294804,3.2587934,3.3259284,-4.601818,-5.2577944,2110
0.84891206,0.9482469,3.7004807,3.0069683,-4.891431,-5.2622194,2678
-0.8593423,2.325184,3.5649273,3.3137262,-4.3106766,-4.8555202,32
1.066067,0.849918,1.9785689,4.649554,-4.911936,-4.931957,608
-1.3346585,3.8166575,3.1363213,3.2630036,-5.368308,-5.609365,1167
0.48102194,1.7175127,3.5953481,1.3140523,-4.3898106,-4.4604597,1924
-0.94531375,3.0977633,4.155646,2.2116663,-5.209804,-5.2471085,532
3.289687,0.45340303,2.468026,1.2404964,-4.2968364,-4.669861,2254
0.9443458,-0.55990183,1.9795007,3.4973955,-3.5783968,-3.9021873,2685
0.06571567,2.5622823,1.7577957,4.2084136,-5.0688457,-5.0348396,577
2.166016,1.3962959,0.7361837,3.85232,-4.76509,-5.015399,2211
-1.880087,3.8032522,3.6927176,3.1746485,-5.2503242,-5.273513,2579
0.15407744,2.227784,3.1596816,2.2356226,-4.344286,-4.5708084,2798
-0.29991513,2.0573847,4.024255,4.364455,-5.319434,-6.0154166,2349
1.1841861,0.052168466,2.548466,3.651553,-4.3566074,-4.363258,1958
1.5986344,0.85856736,1.8708405,3.3384485,-4.365512,-4.5532794,1839
0.5996929,0.66039836,2.3545191,3.1113324,-3.7785177,-3.9105148,1757
-0.98573035,1.3704436,2.8624108,4.9165626,-4.9015226,-4.91168,1712
0.35172942,3.2597039,3.222582,2.4761703,-4.844019,-5.427679,347
-1.1762298,3.9460285,4.639287,1.2916415,-4.7630973,-5.1845713,2421
-0.46047938,1.5986077,3.0286856,5.010225,-5.0595055,-5.4101915,796
-1.9965402,2.3354828,3.3570597,3.3084173,-4.629183,-4.419131,2464
3.0075624,1.4061042,2.7558014,1.908151,-5.3948174,-5.394616,2048
0.09296855,3.8229437,1.7893994,2.8549254,-4.8451376,-5.0796504,2499
-0.32253093,0.82958853,2.738932,4.165736,-4.4442153,-4.692257,1456
5.775508,-0.85102975,0.5467092,3.1153176,-4.417455,-4.601608,1087
-0.57869226,1.5024482,2.112797,4.392589,-4.482809,-4.5948906,339
1.188593,2.3921764,2.06476,3.701936,-5.2321463,-5.380129,1413
3.1784735,1.5953685,3.007122,0.3287803,-4.5966644,-4.572468,1881
-0.51059234,1.8014649,2.0193703,4.684937,-4.27691,-4.709094,497
2.7837172,2.3087394,2.4432993,0.6365757,-4.4418907,-4.584676,162
2.4664805,0.26273903,1.1317306,3.9281106,-4.548071,-4.6272397,2720
1.3467634,-0.24214739,2.8040323,2.9840534,-3.835898,-4.089329,805
4.3980055,0.21821022,1.2794173,0.52858704,-3.7358088,-3.9212968,840
-0.6387529,3.021272,2.925248,3.4087908,-5.1873302,-4.8636413,2765
0.5138099,1.6866693,2.8838418,2.1327794,-4.2302423,-4.0312552,689
0.91981214,1.515473,2.942863,1.9855707,-4.191647,-4.399351,258
1.7165908,2.4019692,2.396753,1.9039229,-4.9913225,-4.886052,1648
0.3176059,2.5327659,2.3899097,0.8983014,-3.3463407,-3.719726,3622
0.38842747,1.9126168,2.4296315,3.538242,-4.495521,-4.5803123,3888
0.11149114,2.213083,1.4772605,3.971345,-4.2040524,-4.688822,1299
0.07972732,1.8836836,4.844335,1.4256647,-4.7941976,-5.00101,3667
0.3495618,1.0209049,5.6868606,0.5465546,-4.7957773,-4.790207,3372
3.402742,3.2510722,2.921604,-0.26230752,-4.9047046,-4.7371664,1120
2.5237226,1.8762746,2.7810879,0.5845171,-4.193711,-4.24722,3909
0.37228513,2.225884,1.3258071,3.4437773,-4.043455,-3.8591933,1802
-0.34622455,1.777854,1.9295326,2.7828963,-3.7383733,-3.8992825,3337
0.21110423,2.2643106,3.171343,0.8603276,-3.7777333,-4.0299993,1165
0.9146276,1.5985104,3.8733141,1.5249863,-4.390833,-4.6018333,1926
-0.36332303,3.1382487,3.0197208,4.027952,-5.123877,-5.6581,2687
-0.91218656,2.8993344,2.8101783,4.220385,-5.233431,-5.9377337,575
3.2290905,-1.2404892,3.1931012,3.596998,-4.696144,-4.6978245,2213
2.2944,1.5590496,1.7162049,2.991947,-4.517362,-4.763215,159
-0.19464536,-0.218362,2.587103,3.9827535,-3.3865776,-3.7290096,588
1.2501239,0.7269542,2.8050232,0.64695174,-2.9016562,-3.4960523,1198
0.1597212,2.667928,2.5431588,2.354236,-4.3689103,-4.6187687,3523
-0.48936516,2.5592968,2.5719209,4.328134,-4.9176373,-5.3858213,4033
4.819533,0.10245318,-0.18083334,1.9919403,-3.542034,-3.7120948,1549
1.4297708,1.9920504,3.8752892,0.7149921,-4.464409,-4.895054,3566
-2.1376054,2.5511997,3.1242425,5.5981307,-5.263847,-5.444188,1221
-1.1031889,2.2139323,2.0865903,4.312574,-4.5941153,-4.277799,3073
-0.11163688,1.5943655,4.704763,3.1908844,-5.5355377,-5.4983225,3830
-0.5068248,1.3398422,3.3031142,3.3561738,-4.3800473,-4.6249065,1264
-1.4656589,4.690637,2.0279996,3.0394523,-4.886162,-5.092493,3036
3.2312136,1.9042147,1.1759444,1.4992306,-3.7730272,-4.095565,3875
-1.3133684,1.9346658,4.759503,4.4635777,-5.850787,-6.1346426,2586
1.1645867,1.1493763,1.5392002,3.3480694,-4.704052,-4.6395774,2157
-0.9679911,3.85574,4.3212314,2.179588,-5.2442093,-5.3481894,631
-1.2811811,2.4320982,5.4081435,1.3094839,-4.7654295,-4.476527,2112
1.519463,1.334594,1.7522031,2.6399243,-4.014297,-4.2366323,674
2.3476076,0.83469546,4.0953145,0.67795736,-5.083065,-4.5126877,1454
-0.38205048,1.0266074,1.6393403,4.463182,-3.7801762,-4.0463257,3606
-1.0788027,2.6385686,4.393232,2.7986848,-5.0411434,-5.483182,1085
0.1223717,1.8978579,3.2819254,2.8546512,-4.7308874,-4.6764917,1411
1.6727084,0.7182572,2.9621513,0.38645035,-3.6556711,-3.692063,3292
-1.0560209,2.431587,3.547251,2.5849025,-4.525875,-4.2782564,3643
0.19489837,1.9405159,3.2138298,2.1680644,-4.373419,-4.499173,1883
0.33579832,-0.30017933,2.4903634,3.523432,-3.3992233,-3.687375,807
-0.81210333,2.5519633,3.7673557,3.307245,-5.047365,-5.2107224,842
4.5908217,0.33206514,2.0370624,1.9385452,-4.7653427,-4.9618626,2767
0.3067482,0.50338584,1.6121305,4.5137115,-3.873708,-4.0609913,769
0.5233988,4.343815,3.0322297,0.36902094,-4.7293177,-5.029785,2968
-2.2852974,1.487096,2.5863829,5.4838414,-4.4463634,-4.998441,3787
3.3126652,1.506066,1.6668087,1.3284012,-4.405825,-4.2893744,3356
0.7563686,0.9940367,5.1401687,0.63481355,-4.334633,-4.674484,3968
-1.4229591,0.9902582,1.6778839,5.32631,-3.769968,-3.9241872,3313
4.987696,-0.8294651,0.86742985,1.9385116,-4.062911,-4.107317,1379
1.7781669,-0.31706828,4.8521037,1.7292473,-4.4320307,-4.685373,4017
1.6956247,0.7125561,2.0831401,1.276797,-3.763873,-3.6303623,1384
1.6589271,0.6139223,1.6113415,3.962024,-4.430525,-5.025422,3507
1.917404,2.4232957,2.8542807,1.1626537,-4.47545,-4.4285536,1755
0.90537333,0.025091672,3.4061072,2.7810717,-4.205683,-4.1811705,3995
-0.9328778,1.8937324,2.6421013,2.8080094,-3.8585541,-4.20536,3542
0.2442592,1.508202,1.3830491,5.194878,-4.193515,-4.740526,3193
0.5825655,0.68956184,1.8387547,2.736551,-3.853772,-4.000411,1710
3.6841328,-0.80176175,1.3892685,0.49271417,-2.8080907,-2.75816,345
-0.82203865,4.5323124,3.8792884,2.4683082,-5.6688814,-5.8543577,2423
-3.3055658,3.4463947,3.7271855,3.6856735,-4.512845,-4.4926386,2995
3.1968243,1.1384532,3.0766907,1.3971447,-5.016241,-4.860897,794
3.3413255,1.3100531,1.1809067,2.277793,-4.6785727,-4.9733963,300
0.97331923,1.7183759,3.0816703,2.5995839,-5.2425246,-4.9483895,2466
-0.84126556,2.4432929,3.830818,2.8823264,-4.6867685,-5.183761,2814
1.0830777,1.855235,3.186682,0.369655,-3.7876484,-3.887524,3814
1.3957582,0.95745206,0.104600094,7.317313,-5.981711,-6.137438,3057
0.9263025,2.4696476,4.3302174,1.1945664,-4.6712823,-5.1268353,1119
0.08213073,2.8377478,3.4757612,1.8938719,-4.835944,-5.003119,3486
2.908507,1.401493,1.0601729,1.6319809,-4.280567,-4.388052,3851
2.58773,1.1110958,0.819411,4.762528,-5.370288,-5.5329537,1078
-1.71476,3.5530484,3.3113215,3.6546743,-4.984947,-5.258087,3012
4.191703,0.057189055,1.196549,1.5198491,-4.249976,-4.287453,3747
1.6524956,1.4366913,0.8245058,4.1143985,-4.716198,-5.0821714,3396
1.6648983,1.5158328,1.8574558,1.4095805,-3.6200342,-3.9904313,3702
-0.861373,1.3157617,3.1386938,2.2691474,-3.1431298,-3.4644876,1768
1.6440798,1.3388544,3.3254282,0.735884,-4.2092466,-3.9946938,378
-1.5666002,2.2415466,2.929172,4.862237,-4.8263116,-5.0291824,2333
1.5444964,1.4780563,3.1157343,1.5694778,-4.357389,-4.287874,2376
0.95801157,0.46952197,2.4150774,3.5401895,-4.0927396,-4.453331,410
3.5100284,0.8964249,1.8409208,2.1585,-4.887782,-4.990398,3217
4.4661613,0.73420256,1.0715293,1.7103941,-3.8266954,-4.125434,1494
4.5569105,1.8238666,2.054829,1.1138602,-4.6205864,-5.416239,1806
2.5434837,3.375702,2.5139637,-0.4813624,-4.0805073,-4.5208855,1045
1.2920307,1.7815095,3.6271532,0.5054473,-4.148109,-4.3261666,3252
-0.7870106,4.1133995,2.8475506,3.067437,-5.3053246,-5.495057,1843
-3.0412648,2.5808547,4.759971,4.1841607,-4.807191,-5.0835257,1000
-0.46799248,1.0787171,3.3662195,4.29291,-4.655975,-4.9446387,3829
-1.5575712,3.677304,4.6715674,3.0100608,-5.4999113,-5.735861,3683
4.829072,1.3955097,1.0525517,2.4382012,-5.4072456,-5.4715023,3097
2.8276427,0.83540434,2.3377082,1.1142001,-4.3540025,-4.2907357,3446
1.1879015,1.2740487,3.3497024,0.7756813,-3.9447432,-4.1640654,3891
-0.98691005,2.8234644,3.113132,2.1494977,-3.9701867,-4.006512,1469
2.3593366,1.706993,2.1177127,2.1389546,-4.2710857,-4.74033,3403
0.9177981,-0.51293314,4.736901,2.458536,-4.2977037,-4.9069295,2097
-1.3886702,5.0445356,1.8257462,3.6264386,-5.422885,-5.590679,2955
2.5996313,2.3958132,3.4949238,-0.328454,-4.634963,-4.775877,385
-1.8281256,2.4703982,1.6565944,5.051483,-4.5556364,-4.849125,754
2.1181934,-0.77770215,2.1671908,3.276551,-4.087269,-4.157691,2032
1.2527024,0.3505495,2.3011506,3.2503266,-4.6810813,-4.712572,2834
7.281304,-1.8885363,-1.0766078,2.5954309,-3.93234,-4.0251155,711
0.103294045,1.6527313,3.6121113,2.367924,-4.2370977,-4.5890846,1344
0.80060536,1.9196067,2.3001206,5.2459054,-5.357463,-5.875156,3955
-0.6100522,1.4985943,2.7271626,4.1594634,-4.2998013,-4.9128656,1795
4.701154,0.121357575,0.48562536,1.8557374,-4.2631307,-4.112775,3116
-1.6874884,3.1448617,3.4761784,2.903054,-4.7335005,-4.5886364,3582
-2.5260112,2.3411863,2.8147795,3.7090046,-3.7277315,-3.8289182,1301
-2.9003296,2.024377,3.3007245,5.9609585,-5.20827,-5.3661776,3910
-2.7785735,1.9910702,4.1917195,4.5608144,-4.4596977,-4.828582,3153
-1.342639,3.1181755,2.898362,3.4755256,-4.8453097,-5.229192,2296
3.0516236,0.45458212,1.2177774,1.4049337,-3.9323938,-3.7798262,962
0.18217172,2.3370645,3.0419238,1.4779229,-4.04118,-4.2557063,2647
3.0210428,1.0240978,1.5198056,1.273007,-3.5547097,-3.889827,1531
-1.8275731,3.8196516,3.518904,3.8100102,-5.283722,-5.4441576,3763
-2.184451,2.089759,4.4067464,4.9189677,-5.165927,-5.358624,1574
-2.485807,3.5794132,3.4550273,3.635968,-4.8513727,-4.8326483,3726
-2.379765,3.1041803,5.7672677,2.650238,-5.4352884,-5.3370447,3848
2.9983394,0.043116756,-0.70531166,3.9685411,-3.78019,-3.9679186,1688
0.9340775,0.13379668,1.2122954,4.323152,-3.9891396,-4.437249,1259
2.1653965,0.8501948,2.9793727,0.35944143,-3.8171809,-3.7583146,3233
0.59044445,1.6499497,1.8803886,3.1642873,-4.0027237,-4.154953,3276
2.4516218,0.6319753,0.2670038,2.974932,-3.760668,-3.8021584,649
-1.7705387,1.8889209,2.6159408,4.4207406,-4.2237716,-4.4905796,36
1.6143273,2.2491546,2.141408,2.0646267,-4.1636257,-5.07603,298
1.6463693,1.4427711,2.5541549,1.7616389,-4.0015545,-4.5098267,2929
2.495121,1.6739123,0.70035803,3.083639,-4.5637536,-4.6693134,73
2.2893934,0.37027487,2.5380318,1.4607415,-4.3135533,-4.1852665,2546
2.5851953,0.51291525,1.5555038,3.7381055,-4.2101326,-4.593134,220
2.112429,1.3777201,3.0573242,1.2066596,-4.438859,-4.501856,2197
0.8190044,2.6159856,1.7146467,2.8339508,-4.3807673,-4.161939,2503
3.7453642,-0.28099987,2.574394,0.81624275,-4.23032,-3.9563823,265
1.3076454,2.094577,2.9038088,-0.13240956,-3.853309,-4.023866,3462
-1.9869426,1.8799449,4.7470984,3.8823826,-4.754366,-5.160614,1630
3.0997937,2.8397138,1.3107687,1.9384164,-4.9482694,-5.4172974,3427
-3.495477,2.1690009,3.8258367,5.004179,-4.340034,-4.551749,3132
3.378609,0.1660109,2.119076,1.858084,-4.0693865,-4.6334844,3971
0.6339936,2.700439,3.4537754,2.2033908,-4.8538218,-5.153461,3177
0.42333454,2.450339,2.7539666,2.3295102,-4.42153,-4.957768,3934
3.1078439,0.70089173,1.7672747,0.75247186,-3.7121134,-3.6846337,1201
1.7877494,1.3006293,4.1465526,2.199614,-5.0952606,-5.2653046,199
-1.7272483,3.8944118,2.8812277,3.7157805,-4.5450845,-4.992506,548
-0.7655637,0.93126565,2.8030336,5.559219,-4.9589167,-5.1453214,2971
-0.32475471,0.16039407,2.7123845,4.0952096,-4.181916,-4.08683,770
1.2568718,1.1321015,3.487889,0.74844104,-3.9785693,-4.0717435,2855
-0.43762198,2.7532969,3.7118676,2.246393,-4.606391,-4.2276626,2016
3.161931,0.8222905,2.7063105,2.7056842,-4.908035,-5.3336935,2482
2.454229,-0.5342804,1.3829406,3.133052,-3.9864852,-3.7145784,735
-0.7146713,2.1575363,2.4245985,4.4973617,-4.9926434,-5.826941,2053
-2.2552493,2.3104618,4.7622094,3.124125,-4.4088216,-4.5847836,1325
-1.5178843,3.6842186,3.666691,2.6191528,-5.1285815,-5.455511,1408
-0.8029077,2.8897955,3.344455,2.6421344,-4.343421,-4.959696,2317
5.5917997,-1.240569,0.42973128,1.5804875,-3.4868703,-3.8553324,471
1.0673177,3.15429,0.60896677,4.5463624,-4.9529634,-5.812233,2352
1.6457893,2.1248832,2.5681868,2.1434739,-4.2637053,-4.5218234,434
4.202247,-0.74399793,1.6682887,1.2555771,-3.6393619,-3.8177161,2783
-2.421814,3.4003766,2.1187599,5.03282,-5.155631,-5.077031,1822
